of_ratio,pressure_bar,temperature_k,gamma,molecular_weight_kg_per_kmol,gas_constant_j_kg_k,density_kg_m3,cp_mass_j_kg_k,cv_mass_j_kg_k,sound_speed_m_per_s,viscosity_pa_s,thermal_conductivity_w_m_k,prandtl_number,cstar_m_per_s,nozzle_area_ratio,exit_mach,exit_pressure_bar,exit_temperature_k,exit_velocity_m_per_s,cf_sea_level,cf_vacuum,isp_sea_level_s,isp_vacuum_s,cf_ideal_1atm,isp_ideal_1atm_s,x_N2,x_CO2,x_H2O,x_CO,x_H2,x_O2,x_NO,x_OH
12.0,10.0,3190.0200061872247,1.2507538162879404,27.396821346102044,303.48274761941326,1.0329340310059263,1513.7644179526937,1210.2816703332808,1100.3975768717094,9.156699136989984e-05,0.20899007076218937,0.6632413343333502,1494.8648781215113,15.0,3.748832272569877,0.06297607261171212,1154.9611880913917,2482.17631415431,0.23505779105924907,1.754932791059249,35.83075119263928,267.51106573786444,1.261271120399027,192.26034371303896,0.5600665781068163,0.08519788662986291,0.11613164175287119,0.06504388056149989,0.011416454088515713,0.07011622700378327,0.028991917621111047,0.036019556615685296
3.0,20.0,2387.6779269109124,1.294005838953182,19.25598960015444,431.7857866981064,1.9399293278093495,1900.4157575704353,1468.6299708723288,1155.0217474468395,7.029255877203449e-05,0.2860397027631038,0.4670158898918817,1524.167100043978,15.0,3.9202305694070967,0.11033031746199287,732.6027485888972,2508.119195272368,0.9683773122053636,1.7283148122053638,150.50693556845926,268.6177823499464,1.3866381432325976,215.51378274754322,0.32150139729612576,1.910880375587978e-05,0.00011417501898990486,0.3279723555672216,0.33405657478280654,6.69647370718701e-14,6.769306383860696e-09,1.2054520042200874e-07
3.25,20.0,2535.4962556417568,1.2931547426051904,19.60390073344395,424.12286877013696,1.8598389202822037,1870.8771153535854,1446.7542465834485,1179.2410271430722,7.376605230994148e-05,0.2934365254147631,0.4703137039997874,1557.0000029868966,15.0,3.916763110830024,0.11061742648331889,780.4772935297203,2562.58651101851,0.9688743213734268,1.728811821373427,153.8279964383712,274.48313247053864,1.386783495636255,220.17935858298483,0.3405263343955658,0.0016753457839089856,0.010203213844077824,0.3270212268962577,0.31665941225095007,2.610890287386965e-09,1.7985499497128674e-06,2.5795111343077207e-05
3.5,20.0,2670.3933534999182,1.2865091657020813,20.198235923799274,411.64300929649187,1.8194243923510387,1848.3963790805751,1436.7533697840834,1189.1987218426298,7.677277504563085e-05,0.29491750000023675,0.481173614336883,1577.062007749511,15.0,3.8898211403546004,0.11288613433172373,843.0487198123361,2599.098768512058,0.972790877404606,1.732728377404606,156.43991926296098,278.6497013510486,1.3879355654265244,223.20164882386007,0.3568979141720058,0.005239744393204446,0.03155785944746243,0.31470540140274067,0.2852463076159062,1.0289507598870179e-07,1.4382795888915642e-05,0.00016765945519135373
3.75,20.0,2789.197667183035,1.2807949431292638,20.754362279137258,400.6127726945926,1.7898882234781466,1827.3221294587947,1426.709356764202,1196.3047982085295,7.943327684546556e-05,0.29497121647345426,0.49208253717260175,1592.5232478029773,15.0,3.8668422261877797,0.11487558056294143,899.9476444563556,2627.6485208676563,0.976209868128235,1.736147368128235,158.52884621444562,281.936751628351,1.3889508391829402,225.5547512610613,0.37223255846457015,0.008794963909840378,0.051439701689494605,0.30267322084349346,0.2552868412018591,8.971112688567071e-07,5.165719118572987e-05,0.0005019447263339091
4.0,20.0,2893.626675895013,1.27586863911534,21.27332519238113,390.83982137080284,1.7684333240299916,1807.6004311456375,1416.7606097748346,1201.2229861218564,8.178711222664666e-05,0.29398384273887374,0.5028794029825584,1604.3394365148783,15.0,3.8471697417758532,0.1166199885296391,951.3731420929118,2649.8370988024208,0.9791961087059744,1.7391336087059746,160.19363730518623,284.51720351143666,1.389844810978314,227.37457142735553,0.3865910196605568,0.012434795272744222,0.06962017709938256,0.29086511338504883,0.22706654931070938,4.549485560834071e-06,0.00013659738084016593,0.0011274178969439212
4.25,20.0,2985.097873890625,1.2716014512136267,21.757350301284685,382.1449994148554,1.7532475455069017,1789.1514705042948,1407.0064710894394,1204.3948380463285,8.386610959359543e-05,0.29221672885413036,0.5134859112729224,1613.1843005625117,15.0,3.830231908293843,0.11815328969281097,997.5969442677451,2666.8109085060487,0.981812144799101,1.741749644799101,161.50713424987302,286.51610718239573,1.390633418173393,228.7578324947765,0.4000170697313946,0.01622151745521541,0.08594801415399327,0.2792108824601257,0.20079795031035305,1.6844291985856503e-05,0.0003002051618385554,0.0021352532950525143
4.5,20.0,3064.6933680191637,1.2678969878595265,22.208455462329958,374.38274950080404,1.7431194051510173,1771.8704648054413,1397.4877153046373,1206.1280400244664,8.569467919761214e-05,0.2898524808100785,0.5238522390316093,1619.5370488799406,15.0,3.8156044865956593,0.11950141388772521,1038.8317900231316,2679.3895931108323,0.9841055402334998,1.7440430402334999,162.5218991619118,288.0231596416067,1.3913289225127692,229.77354521550558,0.41254427377374897,0.020185850306749787,0.1003039332583941,0.2676664871357958,0.17666617429216908,5.021466327825583e-05,0.000578905963156274,0.0035896994111000798
4.75,20.0,3133.221950428105,1.2646840429431032,22.62830629413483,367.4363653239181,1.7372275132005115,1755.6438342679464,1388.2074689440285,1206.6398605961251,8.72911480729619e-05,0.2870222327766513,0.5339383099974709,1623.7409231499357,15.0,3.8029753779083286,0.12068364073927615,1075.2259465016707,2688.162195717185,0.9861116264114707,1.7460491264114706,163.275920176436,289.10294752892173,1.3919404564469418,230.47122939239193,0.4241980017962795,0.024328358015585118,0.11261298853153177,0.2562150870503476,0.15481302672633696,0.00012703377767912894,0.0010093805264266152,0.005510537165403663
5.0,20.0,3191.3427945616113,1.2619084027976397,23.018282659380333,361.21124851879244,1.7349831984207846,1740.362297742203,1379.1510492234106,1206.0943339977403,8.867015733350866e-05,0.2838277981093509,0.543703611084117,1626.0575584639955,15.0,3.7921080104364524,0.12171476978579282,1106.9012640235314,2693.578828100832,0.987857483853845,1.7477949838538451,163.79835400526878,289.8049021981005,1.3924750464205309,230.8886902463744,0.4350006209089798,0.028620407025531546,0.12286361378713992,0.24486806177739648,0.13531571711543428,0.00028152731493045764,0.001621320052210678,0.007862096864084898
5.25,20.0,3239.70881340526,1.2595253746865203,23.379654958648896,355.62811482286014,1.7359129007692717,1725.9300178734663,1370.3019030506061,1204.632270422979,8.984545144088917e-05,0.2803577709703818,0.5531038468257955,1626.7129396912926,15.0,3.782809384323878,0.12260737231111123,1134.0110548425037,2696.0292914107354,0.9893659396288641,1.749303439628864,164.11459326927215,290.1719283028108,1.3929387192757245,231.05866313601874,0.44497859466508904,0.033008292904377505,0.1311220128849848,0.23366325051556372,0.11816887357422995,0.0005583025092575082,0.002430123023538998,0.010554562850545925
5.5,20.0,3279.077120955996,1.2574941442502832,23.71378036707047,350.61734103343997,1.7395822705639865,1712.2690479267878,1361.6517068933479,1202.3903916313343,9.083214024976781e-05,0.27669611669582694,0.562093404720949,1625.9278610146732,15.0,3.77490642877357,0.123373590376018,1156.7897752408503,2695.8957445994615,0.990658717259303,1.750596217259303,164.24972943349243,290.2462271039343,1.3933374005414738,231.0132511442892,0.4541685528997851,0.03742204956968037,0.13753246878009223,0.22265808664369593,0.10327875258156106,0.0010066517926026741,0.003432556112163684,0.013459773993714692
5.75,20.0,3310.347255181947,1.2557747738672624,24.02223029471349,346.1153488309944,1.7455632223484727,1699.3189646442381,1353.203615813244,1199.5078199622076,9.164768533077641e-05,0.27292342517659346,0.5706313030754547,1623.9289516532547,15.0,3.768233295575584,0.12402607064110041,1175.5713851481764,2693.5720228771647,0.9917580807312704,1.7516955807312704,164.22985018692174,290.07144825527286,1.393677377700473,230.78554276047237,0.4626196090414583,0.04178720461702969,0.14230045659710644,0.21191859838525304,0.09047474756023735,0.0016722248575347742,0.004607461078263765,0.016436567890340682
6.0,20.0,3334.5255247058226,1.2543277456761857,24.306805411488334,342.0631579262779,1.7534349092516786,1687.033039276928,1344.9698813506502,1196.122577334447,9.231150050890716e-05,0.26911348121836254,0.5786872904274599,1620.943580082254,15.0,3.762628832808546,0.12457798897075008,1190.7715294068284,2689.454895755391,0.9926869276759479,1.752624427675948,164.08146537787158,289.6917208564252,1.3939652960390951,230.40886515497442,0.47039126976128837,0.04603571457716581,0.14566442502932142,0.20150791117629402,0.07953490372966236,0.002589403838248958,0.005920982793126603,0.019355716390951638
6.25,20.0,3352.6485743327185,1.25311505251482,24.569458368445197,338.40642693335025,1.7628012925185637,1675.3732472433992,1336.9668203100491,1192.363823759036,9.28437041780134e-05,0.2653289016813816,0.5862454379041316,1617.1873569750157,15.0,3.7579401689207437,0.1250425012884741,1202.8475101531844,2683.9222007434505,0.9934679125761063,1.7534054125761063,163.83002837650363,289.1492063925643,1.3942078568312934,229.91493721737808,0.4775485675525813,0.050113008218169615,0.14786679745438178,0.19147784495540152,0.07021589504507639,0.0037771362063711146,0.007333666039193414,0.022116147293258608
6.5,20.0,3365.7065881844246,1.252101636966399,24.812179348760854,335.0960228557462,1.7733092091237517,1664.3060465907708,1329.2100237350248,1188.3450316514059,9.326375103896696e-05,0.2616185115764734,0.5933044410602304,1612.8526168003305,15.0,3.7540277026311157,0.1254320676304146,1212.2559152050953,2677.3124494815556,0.9941223557450715,1.7540598557450715,163.4985283336458,288.4817984085135,1.394411449814764,229.33215274635936,0.48415681701735,0.053980424235856875,0.14913237420951492,0.18186503201050644,0.062278317477188615,0.0052388088975931155,0.008806676879198411,0.024650221477383404
6.75,20.0,3374.5904882660216,1.251256410800938,25.036892972258233,332.08843554853075,1.784658666701484,1653.7997283665782,1321.7112928180477,1184.160507393488,9.358942384682535e-05,0.25801716393650176,0.5998754554714638,1608.1020429348516,15.0,3.750768542620208,0.1257579487510522,1219.4211330823034,2669.9132922950175,0.9946694389178214,1.7546069389178216,163.10666300608378,287.72180133087403,1.3945818769927123,228.68461354610398,0.4902776354668936,0.05761422319251372,0.1496566822532574,0.17269084226936968,0.05550298413863888,0.006964944221471711,0.01030577142696898,0.026920873537329415
7.0,20.0,3380.0677251302714,1.250552642350586,25.245389066234655,329.34579048629973,1.7966044729762958,1643.8232088703476,1314.4774183840477,1179.885186627928,9.383631578265883e-05,0.2545473685510099,0.6059788187812696,1603.067588212222,15.0,3.748057598359826,0.1260299640716017,1224.718258009982,2661.959232324442,0.9951258335255428,1.7550633335255428,162.67063369422476,286.89564175681755,1.3947242150895893,227.9919425802749,0.4959666950454011,0.06100288956502013,0.14960255089967828,0.16396351821084595,0.04969855842456213,0.008937017422728783,0.011803020738044243,0.028914898619261355
7.25,20.0,3382.779971474619,1.2499678323150496,25.439288304282478,326.8355041502311,1.8089518920931607,1634.345759062952,1307.5102549127212,1175.5765316473673,9.40177147710637e-05,0.2512217436724434,0.6116407408318334,1597.8529496961264,15.0,3.7458067929402175,0.1262564674703424,1228.467770223163,2653.635622994571,0.9955056872171207,1.7554431872171208,162.2033720749844,286.0242870622329,1.394842794320553,227.26962553649648,0.5012729217515325,0.06414404585879507,0.14910177752325543,0.15568110073130045,0.044703045443649586,0.01113114035274896,0.013276965712429534,0.030635652546677942
7.5,20.0,3383.2535520840684,1.2494832928416766,25.620033763211662,324.5297291564131,1.8215494343174514,1625.3371918924504,1300.8074627360372,1171.2773461394142,9.414473788151996e-05,0.24804553805945057,0.6168905318632498,1592.537717873159,15.0,3.743943216604235,0.12644445671822901,1230.9376149918835,2645.0856852883917,0.9958208276127548,1.7557583276127549,161.71498199864143,285.1240087280785,1.3949412493162554,226.52960529367752,0.506238623111039,0.06704168441552077,0.14825916397021485,0.14783428268314483,0.04038181797323281,0.013521011603656022,0.014711931936895737,0.03209683441932944
7.75,20.0,3381.915295909979,1.2490836091444433,25.78889823594204,322.40472400505104,1.834281023268132,1616.7681914064274,1294.3634674013765,1167.0187024495378,9.422658516967293e-05,0.2450188229377824,0.6217585402647213,1587.1818755339593,15.0,3.7424068949015394,0.12659974386155748,1232.3489342378696,2636.4182213255594,0.9960810625016331,1.7560185625016331,161.21323887007298,284.20723034918035,1.3950226037769535,225.78093361902106,0.5109000938364714,0.06970396483534233,0.14715718495110217,0.1404088104884533,0.03662413603373135,0.016080006606949682,0.016097028704560597,0.033317842484501654
8.0,20.0,3379.109332629004,1.2487560959941444,25.946999388324517,320.4402364110948,1.8470587456831409,1608.6106232732443,1288.1703868621494,1162.822574288412,9.427082809235184e-05,0.24213822527513862,0.6262747460125744,1581.8299430987568,15.0,3.741148586826405,0.12672713928329188,1232.88300616314,2627.714774743141,0.9962944985814487,1.7562319985814487,160.7040600001731,283.28331921546186,1.3950893636735693,225.0303751798466,0.5152883982062797,0.07214158287087213,0.1458603888340946,0.13338734326994128,0.033339327387710255,0.018782516336859616,0.0174251302021386,0.03432059379196729
8.25,20.0,3375.1125560039363,1.2484903054218197,26.095317711420343,318.61894574728643,1.8598166814659707,1600.8377639278233,1282.218818180537,1158.704025173742,9.42836861213391e-05,0.23939821563891825,0.6304678790630908,1576.5144869235326,15.0,3.7401278153503688,0.1268306243123949,1232.6880485269276,2619.035722526008,0.9964678378222153,1.7564053378222153,160.19190876396036,282.3592623359194,1.39514360545069,224.2829208069771,0.5194301608343889,0.07436661592497722,0.14441917479820207,0.12675081999887733,0.030453210963129675,0.02160471624831002,0.018691975288398142,0.03512749062196109
8.5,20.0,3370.147881529353,1.2482776061380423,26.234714440608958,316.9259812976354,1.8725058962181749,1593.4244389210146,1276.498457623379,1154.6729464943103,9.427027119714119e-05,0.23679202506612118,0.6343649197952997,1571.25894849595,15.0,3.7393111982828637,0.12691350187677117,1231.885280792859,2610.425208598911,0.9966066347987015,1.7565441347987016,159.68012451325328,281.4402155915156,1.395187053429068,223.54220274264102,0.5233482864371822,0.07639173408464528,0.14287287506979537,0.12047942733297269,0.027904995127846357,0.024524939497268188,0.01989542846397078,0.0357602049661894
8.75,20.0,3364.395170829462,1.2481108360989526,26.365948064244094,315.3485168784358,1.885090487654597,1586.3470828284803,1270.9985659500448,1150.7354007007818,9.423479431188651e-05,0.23431227613069655,0.6379908621357074,1566.0798618365163,15.0,3.7386710771274805,0.12697852279254274,1230.5740569941138,2601.9150252114414,0.9967155116533665,1.7566530116533665,159.17118391911785,280.5299369086084,1.3952211449273872,222.81082101219775,0.5270625803673418,0.07822967641581276,0.14125220074295805,0.1145532644019266,0.025644696578216344,0.027523792954499495,0.02103489886743707,0.03623901273604113
9.0,20.0,3358.0000340516162,1.2479840212597366,26.489688866293132,313.8754350842149,1.897544509821874,1579.5837395538174,1265.7083044696024,1146.894643457118,9.418073573016429e-05,0.231951405009659,0.6413686467317917,1560.9885635215771,15.0,3.7381844117444407,0.12702798909643367,1228.8360873465786,2593.527616610051,0.9967983335371645,1.7567358335371646,158.66690447694987,279.6311222772363,1.3952470836862458,222.09059576114805,0.5305902672664058,0.0798929137281776,0.13958115162367568,0.10895278597551651,0.02363104267180815,0.030584116676024356,0.022110895910520397,0.03658248071709648
9.25,20.0,3351.08081743097,1.2478921496960709,26.606531486495463,312.4970506724399,1.9098496131480844,1573.1140208168263,1260.6169701443866,1143.1518897868134,9.411098293107583e-05,0.2297019339022178,0.6445192003683822,1555.992493745369,15.0,3.7378318955366296,0.1270638377380401,1226.7388506665675,2585.2783729906832,0.9968583504227656,1.7567958504227656,158.16860095804523,278.7456630246655,1.395265883226512,221.382759768061,0.5339464189523788,0.08139344235810639,0.13787849712147804,0.10365908534378578,0.02182978766068955,0.033690854250087464,0.023124694958877662,0.036807370178466706
9.5,20.0,3343.734126651683,1.2478309915724406,26.71700557826307,311.20488386310325,1.9219932320426858,1566.9190376441425,1255.7141537810394,1139.5068878867955,9.402794178325528e-05,0.2275566402294614,0.6474615370578085,1551.096184597347,15.0,3.7375972520684533,0.12708770772941239,1224.3383303740045,2577.177379029415,0.9968983107096017,1.7568358107096016,157.67720538340856,277.87484237284394,1.3952784016929867,220.6881050427084,0.5371443034987115,0.08274266461150381,0.13615892037286725,0.09865406668472235,0.02021236952373757,0.0368308789136261,0.024078089406833255,0.03692866832320969
9.75,20.0,3336.0391756350386,1.2477969556430382,26.82158480831091,309.9914743135137,1.9339671994467418,1560.9813160130584,1250.989841699545,1135.9583458826828,9.393362572040942e-05,0.22550865522921804,0.6502128911454962,1546.302007005514,15.0,3.737466675645096,0.1271009939660409,1221.6811976147153,2569.2307405341685,0.9969205521612458,1.7568580521612458,157.19335865274886,277.01948494957327,1.3952853698189505,220.0070939307994,0.5401956696298783,0.08395132851887684,0.13443390215114168,0.09392053976282065,0.018754840985339635,0.03999280286618797,0.02497320850662535,0.03695968973686229
10.0,20.0,3328.061209497985,1.2477869745465684,26.920694450553995,308.8502279695886,1.9457666894547152,1555.2847047404568,1246.4344767708683,1132.5042477353861,9.382972719798413e-05,0.22355151518946423,0.6527888636197086,1541.6107340206286,15.0,3.7374283849854644,0.12710489045329595,1218.8065518106375,2561.4415892242014,0.9969270748609245,1.7568645748609246,156.71748044861272,276.18007034269493,1.3952874134113114,219.33994315681255,0.5431109790956847,0.08502950744773731,0.13271240517235117,0.08944226096908374,0.017437018402032475,0.04316678661400942,0.02581238422163843,0.036912211633849966
10.25,20.0,3319.8542083084362,1.2477984133010733,27.014717758128157,307.77529095789254,1.9573894043016735,1549.8142808684036,1242.0389899105112,1129.1420882139612,9.37176751276215e-05,0.2216791816738995,0.6552035702488095,1537.0219673657778,15.0,3.7374722677268206,0.1271004249261714,1215.7473094121117,2553.810846708602,0.9969195995874195,1.7568570995874195,156.2498227491915,275.3568196671024,1.395285071375613,218.6866876498952,0.5458995959615544,0.08598660363528352,0.13100140508419422,0.08520393994663944,0.016241802474116045,0.04634435760341788,0.02659805545727404,0.036796621837452706
10.5,20.0,3311.463024998932,1.2478289954843633,27.104001364083494,306.76144479431144,1.9688349533304137,1544.5562564739096,1237.794811679598,1125.8690455259118,9.359868106532426e-05,0.219886041595146,0.6574697847502841,1532.5344586973083,15.0,3.7375895940572557,0.1270884868806551,1212.531315656053,2546.337803032826,0.996899615041232,1.756837115041232,155.79051071597024,274.54976134756066,1.3952788103233946,218.04722879992536,0.548569942795449,0.0868313688472404,0.12930630463832468,0.08119122174754831,0.015154634239017056,0.04951824291356287,0.02733269909788463,0.036622066043776644
10.75,20.0,3302.9250826480934,1.2478767438388887,27.188859838341912,305.80401927807685,1.9801043752783052,1539.4978888281748,1233.6938695500978,1122.6821085769436,9.347377650184433e-05,0.21816689477913265,0.6595990731365081,1528.146352410151,15.0,3.7377727865874446,0.12706985019707911,1209.1822357380709,2539.020556264589,0.9968684159323319,1.756805915932332,155.33957402781564,273.7587812682789,1.3952690363699036,217.42137106550095,0.551129629208212,0.08757193372565518,0.12763125764254346,0.07739065482292563,0.014163057645802692,0.05268221803131785,0.02801878152818114,0.03639658788066027
11.0,20.0,3294.27173240145,1.2479399320764542,27.26957955651076,304.89881961411163,1.9911997677833595,1534.6273956471723,1229.7285760330606,1119.5781709415276,9.334384317226418e-05,0.21651693452890197,0.6616019169993756,1523.855370093994,15.0,3.738015233829146,0.12704519154983965,1205.7202745304594,2531.856348400384,0.99682713395351,1.75676463395351,154.89697104826433,272.98366123408766,1.3952561047408776,216.80884989938608,0.5535855586648536,0.0882158425967807,0.12597942331695708,0.0737896497984871,0.013256366363602298,0.05583097208342535,0.028658724769917675,0.036127258103683085
11.25,20.0,3285.5293337578555,1.248017045490244,27.34642201159783,304.04206497753205,2.0021240069497517,1529.9338756655684,1225.8918106880362,1116.5540977201733,9.320963758114876e-05,0.2149317236361643,0.663487826093604,1519.6589477876687,15.0,3.738311137918978,0.12701510549236106,1202.162756649253,2524.841817519613,0.9967767631445652,1.7567142631445651,154.46260721647744,272.224107997518,1.395240327649183,216.2093526562363,0.5559440178431749,0.08877009103502459,0.12435316744977029,0.0703764330380689,0.012425317161688793,0.058959988486534345,0.029254883805004323,0.03582029102555032
11.5,20.0,3276.7201338518344,1.248106748877966,27.41962662845505,303.23033682467457,2.0128805233786564,1525.407235260525,1222.1768984358503,1113.6067758512938,9.307181125090797e-05,0.21340716934988085,0.6652654393638169,1515.5543421794969,15.0,3.7386553907190896,0.1269801167696593,1198.5246006416794,2517.9731939180256,0.9967181805841333,1.7566556805841333,154.03634946832315,271.47977590956776,1.3952219807272224,215.62253483048954,0.5582107513916452,0.08924116294701721,0.12275422132565575,0.06713999891583772,0.011661896067153893,0.06206544048347181,0.029809531654945546,0.035481149192449185
11.75,20.0,3267.862968662406,1.248207859806068,27.489413215920575,302.46053463730885,2.0234731369869516,1521.0381206719742,1218.5775860346653,1110.7331475934118,9.29309271493478e-05,0.21193949722581495,0.6669426163304639,1511.5387075891188,15.0,3.7390434706453197,0.12694069060488514,1194.8187040548269,2511.2464444209872,0.9966521636672643,1.7565896636672644,153.61803708560166,270.75028373440693,1.3952013084038277,215.04803195090773,0.5603910259017718,0.08963506790329637,0.12118380906877868,0.06407006106731988,0.010959126657427777,0.06514409991364219,0.030324850080286347,0.03511463518276837
